NAME:JRXMLDataSource Object getPathValue(FieldNode startingNode, String path): get (V)  | path (NM) value (N) 
NAME:JRXMLDataSource Object getSubPathValue(FieldNode startingNode, String path): get (V)  | sub (NM) path (NM) value (N) 
NAME:JRXMLDataSource String getActualPath(): get (V)  | actual (NM) path (N) 
NAME:JRXMLDataSource static String getNextNodeName(String path): get (V)  | next (DT) node (NM) name (N) 
NAME:JRXMLDataSourceConnection Connection getConnection(): get (V)  | connection (N) 
NAME:JRXMLDataSourceConnection Connection getConnection(): get (V)  | connection (N) 
NAME:JRXMLDataSourceConnection HashMap getProperties(): get (V)  | properties (N) 
NAME:JRXMLDataSourceConnection HashMap getProperties(): get (V)  | properties (N) 
NAME:JRXMLDataSourceConnection IReportConnectionEditor getIReportConnectionEditor(): get (V)  | I (NM) report (NM) connection (NM) editor (N) 
NAME:JRXMLDataSourceConnection IReportConnectionEditor getIReportConnectionEditor(): get (V)  | I (NM) report (NM) connection (NM) editor (N) 
NAME:JRXMLDataSourceConnection JRDataSource getJRDataSource(): get (V)  | JR (NM) data (NM) source (N) 
NAME:JRXMLDataSourceConnection JRDataSource getJRDataSource(): get (V)  | JR (NM) data (NM) source (N) 
NAME:JRXMLDataSourceConnection Locale getLocale(): get (V)  | locale (N) 
NAME:JRXMLDataSourceConnection Locale getLocale(): get (V)  | locale (N) 
NAME:JRXMLDataSourceConnection Map getSpecialParameters(Map map): get (V)  | special (NM) parameters (N) 
NAME:JRXMLDataSourceConnection Map getSpecialParameters(Map map): get (V)  | special (NM) parameters (N) 
NAME:JRXMLDataSourceConnection String getDatePattern(): get (V)  | date (NM) pattern (N) 
NAME:JRXMLDataSourceConnection String getDatePattern(): get (V)  | date (NM) pattern (N) 
NAME:JRXMLDataSourceConnection String getDescription(): get (V)  | description (N) 
NAME:JRXMLDataSourceConnection String getDescription(): get (V)  | description (N) 
NAME:JRXMLDataSourceConnection String getFilename(): get (V)  | filename (N) 
NAME:JRXMLDataSourceConnection String getFilename(): get (V)  | filename (N) 
NAME:JRXMLDataSourceConnection String getName(): get (V)  | name (N) 
NAME:JRXMLDataSourceConnection String getName(): get (V)  | name (N) 
NAME:JRXMLDataSourceConnection String getNumberPattern(): get (V)  | number (NM) pattern (N) 
NAME:JRXMLDataSourceConnection String getNumberPattern(): get (V)  | number (NM) pattern (N) 
NAME:JRXMLDataSourceConnection String getSelectExpression(): get (V)  | select (NM) expression (N) 
NAME:JRXMLDataSourceConnection String getSelectExpression(): get (V)  | select (NM) expression (N) 
NAME:JRXMLDataSourceConnection TimeZone getTimeZone(): get (V)  | time (NM) zone (N) 
NAME:JRXMLDataSourceConnection TimeZone getTimeZone(): get (V)  | time (NM) zone (N) 
NAME:JRXMLDataSourceConnection void loadProperties(HashMap map): load (V)  | properties (N) 
NAME:JRXMLDataSourceConnection void loadProperties(HashMap map): load (V)  | properties (N) 
NAME:JRXMLDataSourceConnection void setDatePattern(String datePattern): set (V)  | date (NM) pattern (N) 
NAME:JRXMLDataSourceConnection void setDatePattern(String datePattern): set (V)  | date (NM) pattern (N) 
NAME:JRXMLDataSourceConnection void setFilename(String filename): set (V)  | filename (N) 
NAME:JRXMLDataSourceConnection void setFilename(String filename): set (V)  | filename (N) 
NAME:JRXMLDataSourceConnection void setLocale(Locale locale): set (V)  | locale (N) 
NAME:JRXMLDataSourceConnection void setLocale(Locale locale): set (V)  | locale (N) 
NAME:JRXMLDataSourceConnection void setName(String name): set (V)  | name (N) 
NAME:JRXMLDataSourceConnection void setName(String name): set (V)  | name (N) 
NAME:JRXMLDataSourceConnection void setNumberPattern(String numberPattern): set (V)  | number (NM) pattern (N) 
NAME:JRXMLDataSourceConnection void setNumberPattern(String numberPattern): set (V)  | number (NM) pattern (N) 
NAME:JRXMLDataSourceConnection void setSelectExpression(String selectExpression): set (V)  | select (NM) expression (N) 
NAME:JRXMLDataSourceConnection void setSelectExpression(String selectExpression): set (V)  | select (NM) expression (N) 
NAME:JRXMLDataSourceConnection void setTimeZone(TimeZone timeZone): set (V)  | time (NM) zone (N) 
NAME:JRXMLDataSourceConnection void setTimeZone(TimeZone timeZone): set (V)  | time (NM) zone (N) 
NAME:JRXMLDataSourceConnection void setUseConnection(boolean useConnection): set (V)  | use (NM) connection (N) 
NAME:JRXMLDataSourceConnection void setUseConnection(boolean useConnection): set (V)  | use (NM) connection (N) 
NAME:JRXMLDataSourceConnectionEditor IReportConnection getIReportConnection(): get (V)  | I (NM) report (NM) connection (N) 
NAME:JRXMLDataSourceConnectionEditor IReportConnection getIReportConnection(): get (V)  | I (NM) report (NM) connection (N) 
NAME:JRXMLDataSourceConnectionEditor void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:JRXMLDataSourceConnectionEditor void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:JRXMLDataSourceConnectionEditor void initComponents(): init (V)  | components (N) 
NAME:JRXMLDataSourceConnectionEditor void initComponents(): init (V)  | components (N) 
NAME:JRXMLDataSourceConnectionEditor void jButton2ActionPerformed1(ActionEvent evt): j (V)  | button (NM) 2 (D) action (NM) performed (N) 1 (D) 
NAME:JRXMLDataSourceConnectionEditor void jButton2ActionPerformed1(ActionEvent evt): j (V)  | button (NM) 2 (D) action (NM) performed (N) 1 (D) 
NAME:JRXMLDataSourceConnectionEditor void jButtonXMLDatePattern1jButtonXMLDatePatternjButton2ActionPerformed11(ActionEvent evt): j (V)  | button (NM) XML (NM) date (NM) pattern (NM) 1 (D) j (NM) button (NM) XML (NM) date (NM) patternj (NM) button (NM) 2 (D) action (NM) performed (N) 11 (D) 
NAME:JRXMLDataSourceConnectionEditor void jButtonXMLDatePattern1jButtonXMLDatePatternjButton2ActionPerformed11(ActionEvent evt): j (V)  | button (NM) XML (NM) date (NM) pattern (NM) 1 (D) j (NM) button (NM) XML (NM) date (NM) patternj (NM) button (NM) 2 (D) action (NM) performed (N) 11 (D) 
NAME:JRXMLDataSourceConnectionEditor void jButtonXMLDatePatternjButton2ActionPerformed1(ActionEvent evt): j (V)  | button (NM) XML (NM) date (NM) patternj (NM) button (NM) 2 (D) action (NM) performed (N) 1 (D) 
NAME:JRXMLDataSourceConnectionEditor void jButtonXMLDatePatternjButton2ActionPerformed1(ActionEvent evt): j (V)  | button (NM) XML (NM) date (NM) patternj (NM) button (NM) 2 (D) action (NM) performed (N) 1 (D) 
NAME:JRXMLDataSourceConnectionEditor void jButtonXMLDatePatternjButton2ActionPerformed11(ActionEvent evt): j (V)  | button (NM) XML (NM) date (NM) patternj (NM) button (NM) 2 (D) action (NM) performed (N) 11 (D) 
NAME:JRXMLDataSourceConnectionEditor void jButtonXMLDatePatternjButton2ActionPerformed11(ActionEvent evt): j (V)  | button (NM) XML (NM) date (NM) patternj (NM) button (NM) 2 (D) action (NM) performed (N) 11 (D) 
NAME:JRXMLDataSourceConnectionEditor void setIReportConnection(IReportConnection c): set (V)  | I (NM) report (NM) connection (N) 
NAME:JRXMLDataSourceConnectionEditor void setIReportConnection(IReportConnection c): set (V)  | I (NM) report (NM) connection (N) 
NAME:JRXMLDataSourceFactory JRDataSource createDatasource(): create (V)  | datasource (N) 
NAME:JRadioButtonMenuItemMDIFrame JMDIFrame getFrame(): get (V)  | frame (N) 
NAME:JRadioButtonMenuItemMDIFrame void setFrame(JMDIFrame frame): set (V)  | frame (N) 
NAME:JReportFrame CrosstabEditor getCrosstabEditor(CrosstabReportElement re): get (V)  | crosstab (NM) editor (N) 
NAME:JReportFrame CrosstabEditorPanel getSelectedCrosstabEditorPanel(): get (V)  | selected (NM) crosstab (NM) editor (NM) panel (N) 
NAME:JReportFrame File getFirstValidFile(List list): get (V) first (VM)  | valid (NM) file (N) 
NAME:JReportFrame Image getImage(): get (V)  | image (N) 
NAME:JReportFrame Interpreter prepareExpressionEvaluator(): prepare (V)  | expression (NM) evaluator (N) 
NAME:JReportFrame JReportPanel getJPanelReport(): get (V)  | J (NM) panel (NM) report (N) 
NAME:JReportFrame JReportPanel getReportPanel(): get (V)  | report (NM) panel (N) 
NAME:JReportFrame List getAlignMatches(Rectangle bounds): get (V)  | align (NM) matches (N) 
NAME:JReportFrame List getOpenedNodesDocumentStructure(): get (V)  | opened (NM) nodes (NM) document (NM) structure (N) 
NAME:JReportFrame List getReportProblems(): get (V)  | report (NM) problems (N) 
NAME:JReportFrame MainFrame getMainFrame(): get (V)  | main (NM) frame (N) 
NAME:JReportFrame Point getCurrentCenter(): get (V)  | current (NM) center (N) 
NAME:JReportFrame Point getLogicalPoint(Point p): get (V)  | logical (NM) point (N) 
NAME:JReportFrame Report getReport(): get (V)  | report (N) 
NAME:JReportFrame ReportElement dropReportElement(Point newObjectOrigin, ReportElement re): drop (V)  | report (NM) element (N) 
NAME:JReportFrame ReportElement dropReportElement(Point newObjectOrigin, ReportElement re, int defaultWidth, int defaultHeight): drop (V)  | report (NM) element (N) 
NAME:JReportFrame String getNextElementKey(String keyElement): get (V)  | next (DT) element (NM) key (N) 
NAME:JReportFrame TextFieldReportElement dropNewTextField(Point newObjectOrigin, String textfieldExpression, String classExpression): drop (V)  | new (NM) text (NM) field (N) 
NAME:JReportFrame TextFieldReportElement dropNewTextField(Point newObjectOrigin, String textfieldExpression, String classExpression, String time): drop (V)  | new (NM) text (NM) field (N) 
NAME:JReportFrame UndoOperation getRedoOperation(): get (V)  | redo (NM) operation (N) 
NAME:JReportFrame UndoOperation getUndoOperation(): get (V)  | undo (NM) operation (N) 
NAME:JReportFrame Vector getBandElements(Band band): get (V)  | band (NM) elements (N) 
NAME:JReportFrame Vector getClipboardObjects(): get (V)  | clipboard (NM) objects (N) 
NAME:JReportFrame Vector getSelectedBands(): get (V)  | selected (NM) bands (N) 
NAME:JReportFrame Vector getSelectedElements(): get (V)  | selected (NM) elements (N) 
NAME:JReportFrame Vector getSelectedObjects(): get (V)  | selected (NM) objects (N) 
NAME:JReportFrame double getZoomFactor(): get (V)  | zoom (NM) factor (N) 
NAME:JReportFrame int getGridSize(): get (V)  | grid (NM) size (N) 
NAME:JReportFrame int getHScroll(): get (V)  | H (NM) scroll (N) 
NAME:JReportFrame int getLogicalDim(int dim): get (V)  | logical (NM) dim (N) 
NAME:JReportFrame int getNewObjectType(): get (V)  | new (NM) object (NM) type (N) 
NAME:JReportFrame int getReversedZoomedDim(int dim): get (V)  | reversed (NM) zoomed (NM) dim (N) 
NAME:JReportFrame int getTransformationMinSize(): get (V)  | transformation (NM) min (NM) size (N) 
NAME:JReportFrame int getVScroll(): get (V)  | V (NM) scroll (N) 
NAME:JReportFrame int getWindowID(): get (V)  | window (NM) ID (N) 
NAME:JReportFrame int getZoomedDim(int dim): get (V)  | zoomed (NM) dim (N) 
NAME:JReportFrame int optimizeX(int mouse_x, int original_x, int transformation_type, ReportElement referenceElement): optimize (V)  | X (N) 
NAME:JReportFrame int optimizeY(int mouse_y, int original_y, int transformation_type, ReportElement referenceElement): optimize (V)  | Y (N) 
NAME:JReportFrame static void applyStyle(ReportElement re, ReportElement templateElement): apply (V)  | style (N) 
NAME:JReportFrame void addChildElements(ReportElement parentRe, Vector elements): add (V)  | child (NM) elements (N) 
NAME:JReportFrame void addCrosstabEditor(CrosstabReportElement re): add (V)  | crosstab (NM) editor (N) 
NAME:JReportFrame void addReportListener(ReportListener listener): add (V)  | report (NM) listener (N) 
NAME:JReportFrame void addSelectedElement(ReportElement el): add (V)  | selected (NM) element (N) 
NAME:JReportFrame void addSelectedElement(ReportElement el, boolean fireEvent): add (V)  | selected (NM) element (N) 
NAME:JReportFrame void addUndoOperation(UndoOperation undo): add (V)  | undo (NM) operation (N) 
NAME:JReportFrame void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:JReportFrame void centerSelectedElements(): center (V)  | selected (NM) elements (N) 
NAME:JReportFrame void centerSelectedElements(Point center): center (V)  | selected (NM) elements (N) 
NAME:JReportFrame void checkSelection(boolean repaint): check (V)  | selection (N) 
NAME:JReportFrame void copyStyle(): copy (V)  | style (N) 
NAME:JReportFrame void deleteSelectedElements(): delete (V)  | selected (NM) elements (N) 
NAME:JReportFrame void drawVoidDoc(Graphics2D g): draw (V)  | void (NM) doc (N) 
NAME:JReportFrame void fireSelectionChangedEvent(): fire (V)  | selection (NM) changed (NM) event (N) 
NAME:JReportFrame void initComponents(): init (V)  | components (N) 
NAME:JReportFrame void initOffscreenImage(): init (V)  | offscreen (NM) image (N) 
NAME:JReportFrame void jMenuItemBandPropertiesActionPerformed1(ActionEvent evt): j (V)  | menu (NM) item (NM) band (NM) properties (NM) action (NM) performed (N) 1 (D) 
NAME:JReportFrame void jMenuItemElementCrosstabPropertiesActionPerformed1(ActionEvent evt): j (V)  | menu (NM) item (NM) element (NM) crosstab (NM) properties (NM) action (NM) performed (N) 1 (D) 
NAME:JReportFrame void jMenuItemElementOpenSubreportActionPerformed1(ActionEvent evt): j (V)  | menu (NM) item (NM) element (NM) open (NM) subreport (NM) action (NM) performed (N) 1 (D) 
NAME:JReportFrame void openElementPropertiesDialog(): open (V)  | element (NM) properties (NM) dialog (N) 
NAME:JReportFrame void paintReportPanel(Graphics g): paint (V)  | report (NM) panel (N) 
NAME:JReportFrame void pasteStyle(): paste (V)  | style (N) 
NAME:JReportFrame void redrawAll(Graphics2D g, Rectangle clipRect, int margin): redraw (V)  | all (DT) 
NAME:JReportFrame void redrawReferenceGuides(Graphics gg): redraw (V)  | reference (NM) guides (N) 
NAME:JReportFrame void removeCrosstabEditor(CrosstabReportElement re): remove (V)  | crosstab (NM) editor (N) 
NAME:JReportFrame void removeReportListener(ReportListener listener): remove (V)  | report (NM) listener (N) 
NAME:JReportFrame void removeSubElements(ReportElement parentElement, DeleteElementsOperation undoOp, Vector deletedElements): remove (V)  | sub (NM) elements (N) 
NAME:JReportFrame void repaintRules(): repaint (V)  | rules (N) 
NAME:JReportFrame void repositionScrollBars(Point center): reposition (V)  | scroll (NM) bars (N) 
NAME:JReportFrame void resizeBand(Band band, int delta, boolean include): resize (V)  | band (N) 
NAME:JReportFrame void setClipboardObjects(Vector clipboardObjects): set (V)  | clipboard (NM) objects (N) 
NAME:JReportFrame void setIsDocDirty(boolean isDocDirty): set (V)  | is (NM) doc (NM) dirty (N) 
NAME:JReportFrame void setJPanelReport(JReportPanel jPanelReport): set (V)  | J (NM) panel (NM) report (N) 
NAME:JReportFrame void setLensMode(boolean lensMode): set (V)  | lens (NM) mode (N) 
NAME:JReportFrame void setNewObjectType(int newObjectType): set (V)  | new (NM) object (NM) type (N) 
NAME:JReportFrame void setOpenedNodesDocumentStructure(List openedNodesDocumentStructure): set (V)  | opened (NM) nodes (NM) document (NM) structure (N) 
NAME:JReportFrame void setReportProblems(List reportProblems): set (V)  | report (NM) problems (N) 
NAME:JReportFrame void setSelectedBands(Vector selectedBands): set (V)  | selected (NM) bands (N) 
NAME:JReportFrame void setSelectedElement(ReportElement el): set (V)  | selected (NM) element (N) 
NAME:JReportFrame void setSelectedElement(ReportElement el, boolean fireEvent): set (V)  | selected (NM) element (N) 
NAME:JReportFrame void setSelectedElements(Vector selectedElements): set (V)  | selected (NM) elements (N) 
NAME:JReportFrame void setSelectedObjects(Vector selectedObjects): set (V)  | selected (NM) objects (N) 
NAME:JReportFrame void setShowGrid(boolean showGrid): set (V)  | show (NM) grid (N) 
NAME:JReportFrame void setTransformationMinSize(int transformationMinSize): set (V)  | transformation (NM) min (NM) size (N) 
NAME:JReportFrame void setWindowID(int windowID): set (V)  | window (NM) ID (N) 
NAME:JReportFrame void setZoomFactor(double zoomFactor): set (V)  | zoom (NM) factor (N) 
NAME:JReportFrame void shrinkBand(Band band): shrink (V)  | band (N) 
NAME:JReportFrame void updateAntialiasMode(): update (V)  | antialias (NM) mode (N) 
NAME:JReportFrame void updateGridSize(int newValue): update (V)  | grid (NM) size (N) 
NAME:JReportFrame void updateObjectMagnetics(): update (V)  | object (NM) magnetics (N) 
NAME:JReportFrame void updateScrollBars(): update (V)  | scroll (NM) bars (N) 
NAME:JReportFrame void updateTabs(): update (V)  | tabs (N) 
NAME:JReportFrame void updateTitle(): update (V)  | title (N) 
NAME:JReportPanel JReportFrame getJrf(): get (V)  | jrf (N) 
NAME:JReportPanel JToolTip createToolTip(): create (V)  | tool (NM) tip (N) 
NAME:JReportPanel Point getToolTipLocation(MouseEvent event): get (V)  | tool (NM) tip (NM) location (N) 
NAME:JReportPanel void dragEnter(DropTargetDragEvent dtde): drag (V)  | enter (N) 
NAME:JReportPanel void dragExit(DropTargetEvent dte): drag (V)  | exit (N) 
NAME:JReportPanel void paintComponent(Graphics g): paint (V)  | component (N) 
NAME:JReportPanel void setJrf(JReportFrame jrf): set (V)  | jrf (N) 
NAME:JRulePanel JReportFrame getJReportFrame(): get (V)  | J (NM) report (NM) frame (N) 
NAME:JRulePanel List getGuideLines(): get (V)  | guide (NM) lines (N) 
NAME:JRulePanel Stroke getDottedStroke(): get (V)  | dotted (NM) stroke (N) 
NAME:JRulePanel int getCursorPosition(): get (V)  | cursor (NM) position (N) 
NAME:JRulePanel int getType(): get (V)  | type (N) 
NAME:JRulePanel void setCursorPosition(int cursorPosition): set (V)  | cursor (NM) position (N) 
NAME:JRulePanel void setDottedStroke(Stroke dottedStroke): set (V)  | dotted (NM) stroke (N) 
NAME:JRulePanel void setGuideLines(List guideLines): set (V)  | guide (NM) lines (N) 
NAME:JRulePanel void setJReportFrame(JReportFrame jReportFrame): set (V)  | J (NM) report (NM) frame (N) 
NAME:JRulePanel void setRightFont(Graphics g): set (V) right (VM)  | font (N) 
NAME:JRulePanel void setType(int type): set (V)  | type (N) 
NAME:JRulePanel void writeRotateString(Graphics2D g2, int x, int yCenter, String s): write (V)  | rotate (NM) string (N) 
NAME:JTableFrame void initComponents(): init (V)  | components (N) 
NAME:JasperBabylonRunner JasperBabylonRunnerListener getRunnerListener(): get (V)  | runner (NM) listener (N) 
NAME:JasperBabylonRunner void getLocale(String localeId): get (V)  | locale (N) 
NAME:JasperBabylonRunner void listLocales(): list (V)  | locales (N) 
NAME:JasperBabylonRunner void putLocale(String localeId, Properties props): put (V)  | locale (N) 
NAME:JasperBabylonRunner void setRunnerListener(JasperBabylonRunnerListener runnerListener): set (V)  | runner (NM) listener (N) 
NAME:JasperBabylonRunnerListener void getLocaleComplete(Properties props): get (V)  | locale (NM) complete (N) 
NAME:JasperBabylonRunnerListener void listLocalesComplete(List list): list (V)  | locales (NM) complete (N) 
NAME:JasperBabylonRunnerListener void putLocaleComplete(String returnMessage): put (V)  | locale (NM) complete (N) 
NAME:JasperReportErrorHandler void addMarker(IProblem problem, SourceLocation location): add (V)  | marker (N) 
NAME:JasperReportErrorHandler void addMarker(String message, SourceLocation location): add (V)  | marker (N) 
NAME:JasperReportErrorHandler void addMarker(Throwable e): add (V)  | marker (N) 
NAME:JasperTemplate ArrayList<JasperTemplate> getTemplates(): get (V)  | templates (N) 
NAME:JasperTemplate ArrayList<TemplateStyle> getStyles(): get (V)  | styles (N) 
NAME:JasperTemplate JasperTemplate getParent(): get (V)  | parent (N) 
NAME:JasperTemplate String getExpression(): get (V)  | expression (N) 
NAME:JasperTemplate String getFilename(): get (V)  | filename (N) 
NAME:JasperTemplate TemplateStyle readStyle(Node styleNode): read (V)  | style (N) 
NAME:JasperTemplate void readTemplateFile(String xmlFile): read (V)  | template (NM) file (N) 
NAME:JasperTemplate void reloadTemplate(): reload (V)  | template (N) 
NAME:JasperTemplate void saveTemplateFile(): save (V)  | template (NM) file (N) 
NAME:JasperTemplate void saveTemplateFile(String xmlFile): save (V)  | template (NM) file (N) 
NAME:JasperTemplate void setExpression(String expression): set (V)  | expression (N) 
NAME:JasperTemplate void setFilename(String filename): set (V)  | filename (N) 
NAME:JasperTemplate void setParent(JasperTemplate parent): set (V)  | parent (N) 
NAME:JasperTemplate void setStyles(ArrayList<TemplateStyle> styles): set (V)  | styles (N) 
NAME:JasperTemplate void setTemplates(ArrayList<JasperTemplate> templates): set (V)  | templates (N) 
NAME:Java2DUtil static void resetClip(Graphics g): reset (V)  | clip (N) 
NAME:Java2DUtil static void resetTransform(Graphics2D g2): reset (V)  | transform (N) 
NAME:Java2DUtil static void setClip(Graphics g, Rectangle clipBounds): set (V)  | clip (N) 
NAME:Java2DUtil static void setClip(Graphics g, int x, int y, int width, int height): set (V)  | clip (N) 
NAME:Java2DUtil static void setTransform(Graphics2D g2, AffineTransform transform): set (V)  | transform (N) 
NAME:JavaBeanDataSourceConnection Connection getConnection(): get (V)  | connection (N) 
NAME:JavaBeanDataSourceConnection HashMap getProperties(): get (V)  | properties (N) 
NAME:JavaBeanDataSourceConnection IReportConnectionEditor getIReportConnectionEditor(): get (V)  | I (NM) report (NM) connection (NM) editor (N) 
NAME:JavaBeanDataSourceConnection JRDataSource getJRDataSource(): get (V)  | JR (NM) data (NM) source (N) 
NAME:JavaBeanDataSourceConnection String getDescription(): get (V)  | description (N) 
NAME:JavaBeanDataSourceConnection String getFactoryClass(): get (V)  | factory (NM) class (N) 
NAME:JavaBeanDataSourceConnection String getType(): get (V)  | type (N) 
NAME:JavaBeanDataSourceConnection void loadProperties(HashMap map): load (V)  | properties (N) 
NAME:JavaBeanDataSourceConnection void setFactoryClass(String factoryClass): set (V)  | factory (NM) class (N) 
NAME:JavaBeanDataSourceConnection void setType(String type): set (V)  | type (N) 
NAME:JavaBeanDataSourceConnection void setUseFieldDescription(boolean useFieldDescription): set (V)  | use (NM) field (NM) description (N) 
NAME:JavaBeanDataSourceConnectionEditor IReportConnection getIReportConnection(): get (V)  | I (NM) report (NM) connection (N) 
NAME:JavaBeanDataSourceConnectionEditor void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:JavaBeanDataSourceConnectionEditor void initComponents(): init (V)  | components (N) 
NAME:JavaBeanDataSourceConnectionEditor void setIReportConnection(IReportConnection c): set (V)  | I (NM) report (NM) connection (N) 
NAME:JavaScriptTokenMarker static KeywordMap getKeywords(): get (V)  | keywords (N) 
NAME:JavaTokenMarker static KeywordMap getKeywords(): get (V)  | keywords (N) 
NAME:KeywordMap int getSegmentMapKey(Segment s, int off, int len): get (V)  | segment (NM) map (NM) key (N) 
NAME:KeywordMap int getStringMapKey(String s): get (V)  | string (NM) map (NM) key (N) 
NAME:KeywordMap void setIgnoreCase(boolean ignoreCase): set (V)  | ignore (NM) case (N) 
NAME:Language String getFilename(): get (V)  | filename (N) 
NAME:Language String getId(): get (V)  | id (N) 
NAME:Language String getLanguageName(): get (V)  | language (NM) name (N) 
NAME:Language void setFilename(String f): set (V)  | filename (N) 
NAME:Language void setId(String s): set (V)  | id (N) 
NAME:Language void setLanguageName(String s): set (V)  | language (NM) name (N) 
NAME:LanguageChangedEvent Locale getLocale(): get (V)  | locale (N) 
NAME:LanguageChangedEvent void setLocale(Locale locale): set (V)  | locale (N) 
NAME:LibraryPanel SubDataset getSelectedSubDataset(): get (V)  | selected (NM) sub (NM) dataset (N) 
NAME:LibraryPanel void addLibraryObject(String folder, AbstractLibraryObject obj): add (V)  | library (NM) object (N) 
NAME:LibraryPanel void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:LibraryPanel void initComponents(): init (V)  | components (N) 
NAME:LibraryPanel void loadCustomObjects(): load (V)  | custom (NM) objects (N) 
NAME:LibraryPanel void loadSystemObjects(): load (V)  | system (NM) objects (N) 
NAME:LibraryPanel void setJReportFrame(JReportFrame jrf): set (V)  | J (NM) report (NM) frame (N) 
NAME:LibraryPanel void setSelectedObject(Object obj): set (V)  | selected (NM) object (N) 
NAME:LibraryPanel void updateReportObjects(): update (V)  | report (NM) objects (N) 
NAME:LibraryTreeCellRenderer Component getTreeCellRendererComponent(JTree tree, Object value, boolean sel, boolean expanded, boolean leaf, int row, boolean hasFocus): get (V)  | tree (NM) cell (NM) renderer (NM) component (N) 
NAME:LibraryTreeCellRenderer ImageIcon getElementIcon(Object value): get (V)  | element (NM) icon (N) 
NAME:LineChart Chart cloneBaseChart(): clone (V)  | base (NM) chart (N) 
NAME:LinePlot AxisFormat getCategoryAxisFormat(): get (V)  | category (NM) axis (NM) format (N) 
NAME:LinePlot AxisFormat getValueAxisFormat(): get (V)  | value (NM) axis (NM) format (N) 
NAME:LinePlot Plot cloneMe(): clone (V)  | me (N) 
NAME:LinePlot String getCategoryAxisLabelExpression(): get (V)  | category (NM) axis (NM) label (NM) expression (N) 
NAME:LinePlot String getValueAxisLabelExpression(): get (V)  | value (NM) axis (NM) label (NM) expression (N) 
NAME:LinePlot void setCategoryAxisFormat(AxisFormat categoryAxisFormat): set (V)  | category (NM) axis (NM) format (N) 
NAME:LinePlot void setCategoryAxisLabelExpression(String categoryAxisLabelExpression): set (V)  | category (NM) axis (NM) label (NM) expression (N) 
NAME:LinePlot void setShowLines(boolean showLines): set (V)  | show (NM) lines (N) 
NAME:LinePlot void setShowShapes(boolean showShapes): set (V)  | show (NM) shapes (N) 
NAME:LinePlot void setValueAxisFormat(AxisFormat valueAxisFormat): set (V)  | value (NM) axis (NM) format (N) 
NAME:LinePlot void setValueAxisLabelExpression(String valueAxisLabelExpression): set (V)  | value (NM) axis (NM) label (NM) expression (N) 
NAME:LineReportElement ReportElement cloneMe(): clone (V)  | me (N) 
NAME:LineReportElement String getDirection(): get (V)  | direction (N) 
NAME:LineReportElement void copyBaseReportElement(ReportElement destination, ReportElement source): copy (V)  | base (NM) report (NM) element (N) 
NAME:LineReportElement void drawObject(Graphics2D g, double zoom_factor, int x_shift_origin, int y_shift_origin): draw (V)  | object (N) 
NAME:LineReportElement void setDirection(String direction): set (V)  | direction (N) 
NAME:ListColumnTransferableHandler JSQLTablesPane getSQLTablesPane(): get (V)  | SQL (NM) tables (NM) pane (N) 
NAME:ListColumnTransferableHandler String exportString(JComponent c): export (V)  | string (N) 
NAME:ListColumnTransferableHandler void importString(JComponent c, String str): import (V)  | string (N) 
NAME:ListColumnTransferableHandler void setSQLTablesPane(JSQLTablesPane jSQLTablePane): set (V)  | SQL (NM) tables (NM) pane (N) 
NAME:LocaleAdapter Locale getLocale(): get (V)  | locale (N) 
NAME:LocaleEditorDialog void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:LocaleEditorDialog void initComponents(): init (V)  | components (N) 
NAME:LocaleEditorDialog void setFile(File file): set (V)  | file (N) 
NAME:LocaleResourceFilesDialog JReportFrame getJReportFrame(): get (V)  | J (NM) report (NM) frame (N) 
NAME:LocaleResourceFilesDialog int getDialogResult(): get (V)  | dialog (NM) result (N) 
NAME:LocaleResourceFilesDialog static String getLocaleName(String baseName, String propertiesName): get (V)  | locale (NM) name (N) 
NAME:LocaleResourceFilesDialog void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:LocaleResourceFilesDialog void initComponents(): init (V)  | components (N) 
NAME:LocaleResourceFilesDialog void initFrame(): init (V)  | frame (N) 
NAME:LocaleResourceFilesDialog void setDialogResult(int dialogResult): set (V)  | dialog (NM) result (N) 
NAME:LocaleResourceFilesDialog void setJReportFrame(JReportFrame jReportFrame): set (V)  | J (NM) report (NM) frame (N) 
NAME:LocaleResourceFilesDialog void updateFileList(): update (V)  | file (NM) list (N) 
NAME:LocaleSelectorDialog Locale getSelectedLocale(): get (V)  | selected (NM) locale (N) 
NAME:LocaleSelectorDialog String getSelectedLocaleId(): get (V)  | selected (NM) locale (NM) id (N) 
NAME:LocaleSelectorDialog int getDialogResult(): get (V)  | dialog (NM) result (N) 
NAME:LocaleSelectorDialog void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:LocaleSelectorDialog void initAll(): init (V)  | all (DT) 
NAME:LocaleSelectorDialog void initComponents(): init (V)  | components (N) 
